Index,ID,DAY,Grupe.ID,Grupe.nr_persoane,Grupe.speciality,LANGUAGE,NO_LESSONS_IN_2_WEEKS,PAIR,Profesori.ID,Profesori.NAME,SEMESTER,SUBJECT,TYPE
840,11,WEDNESDAY,3,28,CR-231,ro,2,7,11,Ian Gibbs,1,Fizica,teorie
957,11,WEDNESDAY,3,28,CR-231,ro,2,1,11,Ian Gibbs,1,Fizica,practica
958,11,WEDNESDAY,3,28,CR-231,ro,2,2,11,Ian Gibbs,1,Fizica,practica
959,11,WEDNESDAY,3,28,CR-231,ro,2,3,11,Ian Gibbs,1,Fizica,practica
960,11,WEDNESDAY,3,28,CR-231,ro,2,4,11,Ian Gibbs,1,Fizica,practica
961,11,WEDNESDAY,3,28,CR-231,ro,2,5,11,Ian Gibbs,1,Fizica,practica
962,11,WEDNESDAY,3,28,CR-231,ro,2,6,11,Ian Gibbs,1,Fizica,practica
963,11,WEDNESDAY,3,28,CR-231,ro,2,7,11,Ian Gibbs,1,Fizica,practica
1058,11,WEDNESDAY,3,28,CR-231,ro,2,1,128,Maren Sparks,1,Fizica,lab
1059,11,WEDNESDAY,3,28,CR-231,ro,2,3,128,Maren Sparks,1,Fizica,lab
406,3,WEDNESDAY,3,28,CR-231,ro,2,1,3,Karlas Nasar,1,ALGA,teorie
407,3,WEDNESDAY,3,28,CR-231,ro,2,2,3,Karlas Nasar,1,ALGA,teorie
408,3,WEDNESDAY,3,28,CR-231,ro,2,3,3,Karlas Nasar,1,ALGA,teorie
409,3,WEDNESDAY,3,28,CR-231,ro,2,4,3,Karlas Nasar,1,ALGA,teorie
410,3,WEDNESDAY,3,28,CR-231,ro,2,5,3,Karlas Nasar,1,ALGA,teorie
411,3,WEDNESDAY,3,28,CR-231,ro,2,6,3,Karlas Nasar,1,ALGA,teorie
412,3,WEDNESDAY,3,28,CR-231,ro,2,7,3,Karlas Nasar,1,ALGA,teorie
532,3,WEDNESDAY,3,28,CR-231,ro,1,1,3,Karlas Nasar,1,ALGA,practica
533,3,WEDNESDAY,3,28,CR-231,ro,1,2,3,Karlas Nasar,1,ALGA,practica
534,3,WEDNESDAY,3,28,CR-231,ro,1,3,3,Karlas Nasar,1,ALGA,practica
535,3,WEDNESDAY,3,28,CR-231,ro,1,4,3,Karlas Nasar,1,ALGA,practica
536,3,WEDNESDAY,3,28,CR-231,ro,1,5,3,Karlas Nasar,1,ALGA,practica
537,3,WEDNESDAY,3,28,CR-231,ro,1,6,3,Karlas Nasar,1,ALGA,practica
538,3,WEDNESDAY,3,28,CR-231,ro,1,7,3,Karlas Nasar,1,ALGA,practica
1725,39,WEDNESDAY,3,28,CR-231,ro,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
1726,39,WEDNESDAY,3,28,CR-231,ro,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
1727,39,WEDNESDAY,3,28,CR-231,ro,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
1728,39,WEDNESDAY,3,28,CR-231,ro,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
1729,39,WEDNESDAY,3,28,CR-231,ro,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
1256,4,WEDNESDAY,3,28,CR-231,ro,2,3,121,Hakeem Davenport,1,PC,lab
1257,4,WEDNESDAY,3,28,CR-231,ro,2,4,121,Hakeem Davenport,1,PC,lab
1258,4,WEDNESDAY,3,28,CR-231,ro,2,6,121,Hakeem Davenport,1,PC,lab
1259,4,WEDNESDAY,3,28,CR-231,ro,2,7,121,Hakeem Davenport,1,PC,lab
1788,40,WEDNESDAY,3,28,CR-231,ro,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
1789,40,WEDNESDAY,3,28,CR-231,ro,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
1790,40,WEDNESDAY,3,28,CR-231,ro,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
1452,5,WEDNESDAY,3,28,CR-231,ro,1,1,122,Adrianna Zimmerman,1,PSA,lab
1453,5,WEDNESDAY,3,28,CR-231,ro,1,4,122,Adrianna Zimmerman,1,PSA,lab
13619,1,WEDNESDAY,30,28,TI-238,ru,2,1,1,John Withcer,1,AM1,teorie
13620,1,WEDNESDAY,30,28,TI-238,ru,2,2,1,John Withcer,1,AM1,teorie
13621,1,WEDNESDAY,30,28,TI-238,ru,2,3,1,John Withcer,1,AM1,teorie
13622,1,WEDNESDAY,30,28,TI-238,ru,2,4,1,John Withcer,1,AM1,teorie
13623,1,WEDNESDAY,30,28,TI-238,ru,2,5,1,John Withcer,1,AM1,teorie
13624,1,WEDNESDAY,30,28,TI-238,ru,2,6,1,John Withcer,1,AM1,teorie
13625,1,WEDNESDAY,30,28,TI-238,ru,2,7,1,John Withcer,1,AM1,teorie
13654,1,WEDNESDAY,30,28,TI-238,ru,2,1,1,John Withcer,1,AM1,practica
13655,1,WEDNESDAY,30,28,TI-238,ru,2,2,1,John Withcer,1,AM1,practica
13656,1,WEDNESDAY,30,28,TI-238,ru,2,3,1,John Withcer,1,AM1,practica
13657,1,WEDNESDAY,30,28,TI-238,ru,2,4,1,John Withcer,1,AM1,practica
13658,1,WEDNESDAY,30,28,TI-238,ru,2,5,1,John Withcer,1,AM1,practica
13659,1,WEDNESDAY,30,28,TI-238,ru,2,6,1,John Withcer,1,AM1,practica
13660,1,WEDNESDAY,30,28,TI-238,ru,2,7,1,John Withcer,1,AM1,practica
13773,10,WEDNESDAY,30,28,TI-238,ru,1,1,10,Nathalie Chavez,1,Grafica inginerească,teorie
13774,10,WEDNESDAY,30,28,TI-238,ru,1,2,10,Nathalie Chavez,1,Grafica inginerească,teorie
13775,10,WEDNESDAY,30,28,TI-238,ru,1,3,10,Nathalie Chavez,1,Grafica inginerească,teorie
13776,10,WEDNESDAY,30,28,TI-238,ru,1,4,10,Nathalie Chavez,1,Grafica inginerească,teorie
13777,10,WEDNESDAY,30,28,TI-238,ru,1,5,10,Nathalie Chavez,1,Grafica inginerească,teorie
13778,10,WEDNESDAY,30,28,TI-238,ru,1,6,10,Nathalie Chavez,1,Grafica inginerească,teorie
13779,10,WEDNESDAY,30,28,TI-238,ru,1,7,10,Nathalie Chavez,1,Grafica inginerească,teorie
13805,10,WEDNESDAY,30,28,TI-238,ru,2,4,127,Victor Harmon,1,Grafica inginerească,lab
13806,10,WEDNESDAY,30,28,TI-238,ru,2,5,127,Victor Harmon,1,Grafica inginerească,lab
13832,11,WEDNESDAY,30,28,TI-238,ru,2,1,11,Ian Gibbs,1,Fizica,teorie
13833,11,WEDNESDAY,30,28,TI-238,ru,2,2,11,Ian Gibbs,1,Fizica,teorie
13834,11,WEDNESDAY,30,28,TI-238,ru,2,3,11,Ian Gibbs,1,Fizica,teorie
13835,11,WEDNESDAY,30,28,TI-238,ru,2,4,11,Ian Gibbs,1,Fizica,teorie
13836,11,WEDNESDAY,30,28,TI-238,ru,2,5,11,Ian Gibbs,1,Fizica,teorie
13837,11,WEDNESDAY,30,28,TI-238,ru,2,6,11,Ian Gibbs,1,Fizica,teorie
13838,11,WEDNESDAY,30,28,TI-238,ru,2,7,11,Ian Gibbs,1,Fizica,teorie
13873,11,WEDNESDAY,30,28,TI-238,ru,2,1,11,Ian Gibbs,1,Fizica,practica
13874,11,WEDNESDAY,30,28,TI-238,ru,2,2,11,Ian Gibbs,1,Fizica,practica
13875,11,WEDNESDAY,30,28,TI-238,ru,2,3,11,Ian Gibbs,1,Fizica,practica
13876,11,WEDNESDAY,30,28,TI-238,ru,2,4,11,Ian Gibbs,1,Fizica,practica
13877,11,WEDNESDAY,30,28,TI-238,ru,2,5,11,Ian Gibbs,1,Fizica,practica
13878,11,WEDNESDAY,30,28,TI-238,ru,2,6,11,Ian Gibbs,1,Fizica,practica
13879,11,WEDNESDAY,30,28,TI-238,ru,2,7,11,Ian Gibbs,1,Fizica,practica
13909,11,WEDNESDAY,30,28,TI-238,ru,2,1,128,Maren Sparks,1,Fizica,lab
13910,11,WEDNESDAY,30,28,TI-238,ru,2,3,128,Maren Sparks,1,Fizica,lab
13689,3,WEDNESDAY,30,28,TI-238,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
13690,3,WEDNESDAY,30,28,TI-238,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
13691,3,WEDNESDAY,30,28,TI-238,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
13692,3,WEDNESDAY,30,28,TI-238,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
13693,3,WEDNESDAY,30,28,TI-238,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
13694,3,WEDNESDAY,30,28,TI-238,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
13695,3,WEDNESDAY,30,28,TI-238,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
13731,3,WEDNESDAY,30,28,TI-238,ru,1,1,3,Karlas Nasar,1,ALGA,practica
13732,3,WEDNESDAY,30,28,TI-238,ru,1,2,3,Karlas Nasar,1,ALGA,practica
13733,3,WEDNESDAY,30,28,TI-238,ru,1,3,3,Karlas Nasar,1,ALGA,practica
13734,3,WEDNESDAY,30,28,TI-238,ru,1,4,3,Karlas Nasar,1,ALGA,practica
13735,3,WEDNESDAY,30,28,TI-238,ru,1,5,3,Karlas Nasar,1,ALGA,practica
13736,3,WEDNESDAY,30,28,TI-238,ru,1,6,3,Karlas Nasar,1,ALGA,practica
13737,3,WEDNESDAY,30,28,TI-238,ru,1,7,3,Karlas Nasar,1,ALGA,practica
14098,37,WEDNESDAY,30,28,TI-238,ru,2,3,37,Denver Arellano,1,L. Română,practica
14099,37,WEDNESDAY,30,28,TI-238,ru,2,4,37,Denver Arellano,1,L. Română,practica
14100,37,WEDNESDAY,30,28,TI-238,ru,2,5,37,Denver Arellano,1,L. Română,practica
14101,37,WEDNESDAY,30,28,TI-238,ru,2,7,37,Denver Arellano,1,L. Română,practica
14075,39,WEDNESDAY,30,28,TI-238,ru,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
14076,39,WEDNESDAY,30,28,TI-238,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
14077,39,WEDNESDAY,30,28,TI-238,ru,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
14078,39,WEDNESDAY,30,28,TI-238,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
14079,39,WEDNESDAY,30,28,TI-238,ru,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
13974,4,WEDNESDAY,30,28,TI-238,ru,2,3,121,Hakeem Davenport,1,PC,lab
13975,4,WEDNESDAY,30,28,TI-238,ru,2,4,121,Hakeem Davenport,1,PC,lab
13976,4,WEDNESDAY,30,28,TI-238,ru,2,6,121,Hakeem Davenport,1,PC,lab
13977,4,WEDNESDAY,30,28,TI-238,ru,2,7,121,Hakeem Davenport,1,PC,lab
14111,40,WEDNESDAY,30,28,TI-238,ru,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
14112,40,WEDNESDAY,30,28,TI-238,ru,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
14113,40,WEDNESDAY,30,28,TI-238,ru,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
14042,5,WEDNESDAY,30,28,TI-238,ru,1,1,122,Adrianna Zimmerman,1,PSA,lab
14043,5,WEDNESDAY,30,28,TI-238,ru,1,4,122,Adrianna Zimmerman,1,PSA,lab
14139,1,WEDNESDAY,31,27,TI-239,ru,2,1,1,John Withcer,1,AM1,teorie
14140,1,WEDNESDAY,31,27,TI-239,ru,2,2,1,John Withcer,1,AM1,teorie
14141,1,WEDNESDAY,31,27,TI-239,ru,2,3,1,John Withcer,1,AM1,teorie
14142,1,WEDNESDAY,31,27,TI-239,ru,2,4,1,John Withcer,1,AM1,teorie
14143,1,WEDNESDAY,31,27,TI-239,ru,2,5,1,John Withcer,1,AM1,teorie
14144,1,WEDNESDAY,31,27,TI-239,ru,2,6,1,John Withcer,1,AM1,teorie
14145,1,WEDNESDAY,31,27,TI-239,ru,2,7,1,John Withcer,1,AM1,teorie
14174,1,WEDNESDAY,31,27,TI-239,ru,2,1,1,John Withcer,1,AM1,practica
14175,1,WEDNESDAY,31,27,TI-239,ru,2,2,1,John Withcer,1,AM1,practica
14176,1,WEDNESDAY,31,27,TI-239,ru,2,3,1,John Withcer,1,AM1,practica
14177,1,WEDNESDAY,31,27,TI-239,ru,2,4,1,John Withcer,1,AM1,practica
14178,1,WEDNESDAY,31,27,TI-239,ru,2,5,1,John Withcer,1,AM1,practica
14179,1,WEDNESDAY,31,27,TI-239,ru,2,6,1,John Withcer,1,AM1,practica
14180,1,WEDNESDAY,31,27,TI-239,ru,2,7,1,John Withcer,1,AM1,practica
14293,10,WEDNESDAY,31,27,TI-239,ru,1,1,10,Nathalie Chavez,1,Grafica inginerească,teorie
14294,10,WEDNESDAY,31,27,TI-239,ru,1,2,10,Nathalie Chavez,1,Grafica inginerească,teorie
14295,10,WEDNESDAY,31,27,TI-239,ru,1,3,10,Nathalie Chavez,1,Grafica inginerească,teorie
14296,10,WEDNESDAY,31,27,TI-239,ru,1,4,10,Nathalie Chavez,1,Grafica inginerească,teorie
14297,10,WEDNESDAY,31,27,TI-239,ru,1,5,10,Nathalie Chavez,1,Grafica inginerească,teorie
14298,10,WEDNESDAY,31,27,TI-239,ru,1,6,10,Nathalie Chavez,1,Grafica inginerească,teorie
14299,10,WEDNESDAY,31,27,TI-239,ru,1,7,10,Nathalie Chavez,1,Grafica inginerească,teorie
14325,10,WEDNESDAY,31,27,TI-239,ru,2,4,127,Victor Harmon,1,Grafica inginerească,lab
14326,10,WEDNESDAY,31,27,TI-239,ru,2,5,127,Victor Harmon,1,Grafica inginerească,lab
14352,11,WEDNESDAY,31,27,TI-239,ru,2,1,11,Ian Gibbs,1,Fizica,teorie
14353,11,WEDNESDAY,31,27,TI-239,ru,2,2,11,Ian Gibbs,1,Fizica,teorie
14354,11,WEDNESDAY,31,27,TI-239,ru,2,3,11,Ian Gibbs,1,Fizica,teorie
14355,11,WEDNESDAY,31,27,TI-239,ru,2,4,11,Ian Gibbs,1,Fizica,teorie
14356,11,WEDNESDAY,31,27,TI-239,ru,2,5,11,Ian Gibbs,1,Fizica,teorie
14357,11,WEDNESDAY,31,27,TI-239,ru,2,6,11,Ian Gibbs,1,Fizica,teorie
14358,11,WEDNESDAY,31,27,TI-239,ru,2,7,11,Ian Gibbs,1,Fizica,teorie
14393,11,WEDNESDAY,31,27,TI-239,ru,2,1,11,Ian Gibbs,1,Fizica,practica
14394,11,WEDNESDAY,31,27,TI-239,ru,2,2,11,Ian Gibbs,1,Fizica,practica
14395,11,WEDNESDAY,31,27,TI-239,ru,2,3,11,Ian Gibbs,1,Fizica,practica
14396,11,WEDNESDAY,31,27,TI-239,ru,2,4,11,Ian Gibbs,1,Fizica,practica
14397,11,WEDNESDAY,31,27,TI-239,ru,2,5,11,Ian Gibbs,1,Fizica,practica
14398,11,WEDNESDAY,31,27,TI-239,ru,2,6,11,Ian Gibbs,1,Fizica,practica
14399,11,WEDNESDAY,31,27,TI-239,ru,2,7,11,Ian Gibbs,1,Fizica,practica
14429,11,WEDNESDAY,31,27,TI-239,ru,2,1,128,Maren Sparks,1,Fizica,lab
14430,11,WEDNESDAY,31,27,TI-239,ru,2,3,128,Maren Sparks,1,Fizica,lab
14209,3,WEDNESDAY,31,27,TI-239,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
14210,3,WEDNESDAY,31,27,TI-239,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
14211,3,WEDNESDAY,31,27,TI-239,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
14212,3,WEDNESDAY,31,27,TI-239,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
14213,3,WEDNESDAY,31,27,TI-239,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
14214,3,WEDNESDAY,31,27,TI-239,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
14215,3,WEDNESDAY,31,27,TI-239,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
14251,3,WEDNESDAY,31,27,TI-239,ru,1,1,3,Karlas Nasar,1,ALGA,practica
14252,3,WEDNESDAY,31,27,TI-239,ru,1,2,3,Karlas Nasar,1,ALGA,practica
14253,3,WEDNESDAY,31,27,TI-239,ru,1,3,3,Karlas Nasar,1,ALGA,practica
14254,3,WEDNESDAY,31,27,TI-239,ru,1,4,3,Karlas Nasar,1,ALGA,practica
14255,3,WEDNESDAY,31,27,TI-239,ru,1,5,3,Karlas Nasar,1,ALGA,practica
14256,3,WEDNESDAY,31,27,TI-239,ru,1,6,3,Karlas Nasar,1,ALGA,practica
14257,3,WEDNESDAY,31,27,TI-239,ru,1,7,3,Karlas Nasar,1,ALGA,practica
14618,37,WEDNESDAY,31,27,TI-239,ru,2,3,37,Denver Arellano,1,L. Română,practica
14619,37,WEDNESDAY,31,27,TI-239,ru,2,4,37,Denver Arellano,1,L. Română,practica
14620,37,WEDNESDAY,31,27,TI-239,ru,2,5,37,Denver Arellano,1,L. Română,practica
14621,37,WEDNESDAY,31,27,TI-239,ru,2,7,37,Denver Arellano,1,L. Română,practica
14595,39,WEDNESDAY,31,27,TI-239,ru,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
14596,39,WEDNESDAY,31,27,TI-239,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
14597,39,WEDNESDAY,31,27,TI-239,ru,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
14598,39,WEDNESDAY,31,27,TI-239,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
14599,39,WEDNESDAY,31,27,TI-239,ru,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
14494,4,WEDNESDAY,31,27,TI-239,ru,2,3,121,Hakeem Davenport,1,PC,lab
14495,4,WEDNESDAY,31,27,TI-239,ru,2,4,121,Hakeem Davenport,1,PC,lab
14496,4,WEDNESDAY,31,27,TI-239,ru,2,6,121,Hakeem Davenport,1,PC,lab
14497,4,WEDNESDAY,31,27,TI-239,ru,2,7,121,Hakeem Davenport,1,PC,lab
14631,40,WEDNESDAY,31,27,TI-239,ru,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
14632,40,WEDNESDAY,31,27,TI-239,ru,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
14633,40,WEDNESDAY,31,27,TI-239,ru,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
14562,5,WEDNESDAY,31,27,TI-239,ru,1,1,122,Adrianna Zimmerman,1,PSA,lab
14563,5,WEDNESDAY,31,27,TI-239,ru,1,4,122,Adrianna Zimmerman,1,PSA,lab
14659,1,WEDNESDAY,32,27,TI-2310,ru,2,1,1,John Withcer,1,AM1,teorie
14660,1,WEDNESDAY,32,27,TI-2310,ru,2,2,1,John Withcer,1,AM1,teorie
14661,1,WEDNESDAY,32,27,TI-2310,ru,2,3,1,John Withcer,1,AM1,teorie
14662,1,WEDNESDAY,32,27,TI-2310,ru,2,4,1,John Withcer,1,AM1,teorie
14663,1,WEDNESDAY,32,27,TI-2310,ru,2,5,1,John Withcer,1,AM1,teorie
14664,1,WEDNESDAY,32,27,TI-2310,ru,2,6,1,John Withcer,1,AM1,teorie
14665,1,WEDNESDAY,32,27,TI-2310,ru,2,7,1,John Withcer,1,AM1,teorie
14694,1,WEDNESDAY,32,27,TI-2310,ru,2,1,1,John Withcer,1,AM1,practica
14695,1,WEDNESDAY,32,27,TI-2310,ru,2,2,1,John Withcer,1,AM1,practica
14696,1,WEDNESDAY,32,27,TI-2310,ru,2,3,1,John Withcer,1,AM1,practica
14697,1,WEDNESDAY,32,27,TI-2310,ru,2,4,1,John Withcer,1,AM1,practica
14698,1,WEDNESDAY,32,27,TI-2310,ru,2,5,1,John Withcer,1,AM1,practica
14699,1,WEDNESDAY,32,27,TI-2310,ru,2,6,1,John Withcer,1,AM1,practica
14700,1,WEDNESDAY,32,27,TI-2310,ru,2,7,1,John Withcer,1,AM1,practica
14813,10,WEDNESDAY,32,27,TI-2310,ru,1,1,10,Nathalie Chavez,1,Grafica inginerească,teorie
14814,10,WEDNESDAY,32,27,TI-2310,ru,1,2,10,Nathalie Chavez,1,Grafica inginerească,teorie
14815,10,WEDNESDAY,32,27,TI-2310,ru,1,3,10,Nathalie Chavez,1,Grafica inginerească,teorie
14816,10,WEDNESDAY,32,27,TI-2310,ru,1,4,10,Nathalie Chavez,1,Grafica inginerească,teorie
14817,10,WEDNESDAY,32,27,TI-2310,ru,1,5,10,Nathalie Chavez,1,Grafica inginerească,teorie
14818,10,WEDNESDAY,32,27,TI-2310,ru,1,6,10,Nathalie Chavez,1,Grafica inginerească,teorie
14819,10,WEDNESDAY,32,27,TI-2310,ru,1,7,10,Nathalie Chavez,1,Grafica inginerească,teorie
14845,10,WEDNESDAY,32,27,TI-2310,ru,2,4,127,Victor Harmon,1,Grafica inginerească,lab
14846,10,WEDNESDAY,32,27,TI-2310,ru,2,5,127,Victor Harmon,1,Grafica inginerească,lab
14872,11,WEDNESDAY,32,27,TI-2310,ru,2,1,11,Ian Gibbs,1,Fizica,teorie
14873,11,WEDNESDAY,32,27,TI-2310,ru,2,2,11,Ian Gibbs,1,Fizica,teorie
14874,11,WEDNESDAY,32,27,TI-2310,ru,2,3,11,Ian Gibbs,1,Fizica,teorie
14875,11,WEDNESDAY,32,27,TI-2310,ru,2,4,11,Ian Gibbs,1,Fizica,teorie
14876,11,WEDNESDAY,32,27,TI-2310,ru,2,5,11,Ian Gibbs,1,Fizica,teorie
14877,11,WEDNESDAY,32,27,TI-2310,ru,2,6,11,Ian Gibbs,1,Fizica,teorie
14878,11,WEDNESDAY,32,27,TI-2310,ru,2,7,11,Ian Gibbs,1,Fizica,teorie
14913,11,WEDNESDAY,32,27,TI-2310,ru,2,1,11,Ian Gibbs,1,Fizica,practica
14914,11,WEDNESDAY,32,27,TI-2310,ru,2,2,11,Ian Gibbs,1,Fizica,practica
14915,11,WEDNESDAY,32,27,TI-2310,ru,2,3,11,Ian Gibbs,1,Fizica,practica
14916,11,WEDNESDAY,32,27,TI-2310,ru,2,4,11,Ian Gibbs,1,Fizica,practica
14917,11,WEDNESDAY,32,27,TI-2310,ru,2,5,11,Ian Gibbs,1,Fizica,practica
14918,11,WEDNESDAY,32,27,TI-2310,ru,2,6,11,Ian Gibbs,1,Fizica,practica
14919,11,WEDNESDAY,32,27,TI-2310,ru,2,7,11,Ian Gibbs,1,Fizica,practica
14949,11,WEDNESDAY,32,27,TI-2310,ru,2,1,128,Maren Sparks,1,Fizica,lab
14950,11,WEDNESDAY,32,27,TI-2310,ru,2,3,128,Maren Sparks,1,Fizica,lab
14729,3,WEDNESDAY,32,27,TI-2310,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
14730,3,WEDNESDAY,32,27,TI-2310,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
14731,3,WEDNESDAY,32,27,TI-2310,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
14732,3,WEDNESDAY,32,27,TI-2310,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
14733,3,WEDNESDAY,32,27,TI-2310,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
14734,3,WEDNESDAY,32,27,TI-2310,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
14735,3,WEDNESDAY,32,27,TI-2310,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
14771,3,WEDNESDAY,32,27,TI-2310,ru,1,1,3,Karlas Nasar,1,ALGA,practica
14772,3,WEDNESDAY,32,27,TI-2310,ru,1,2,3,Karlas Nasar,1,ALGA,practica
14773,3,WEDNESDAY,32,27,TI-2310,ru,1,3,3,Karlas Nasar,1,ALGA,practica
14774,3,WEDNESDAY,32,27,TI-2310,ru,1,4,3,Karlas Nasar,1,ALGA,practica
14775,3,WEDNESDAY,32,27,TI-2310,ru,1,5,3,Karlas Nasar,1,ALGA,practica
14776,3,WEDNESDAY,32,27,TI-2310,ru,1,6,3,Karlas Nasar,1,ALGA,practica
14777,3,WEDNESDAY,32,27,TI-2310,ru,1,7,3,Karlas Nasar,1,ALGA,practica
15138,37,WEDNESDAY,32,27,TI-2310,ru,2,3,37,Denver Arellano,1,L. Română,practica
15139,37,WEDNESDAY,32,27,TI-2310,ru,2,4,37,Denver Arellano,1,L. Română,practica
15140,37,WEDNESDAY,32,27,TI-2310,ru,2,5,37,Denver Arellano,1,L. Română,practica
15141,37,WEDNESDAY,32,27,TI-2310,ru,2,7,37,Denver Arellano,1,L. Română,practica
15115,39,WEDNESDAY,32,27,TI-2310,ru,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
15116,39,WEDNESDAY,32,27,TI-2310,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
15117,39,WEDNESDAY,32,27,TI-2310,ru,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
15118,39,WEDNESDAY,32,27,TI-2310,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
15119,39,WEDNESDAY,32,27,TI-2310,ru,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
15014,4,WEDNESDAY,32,27,TI-2310,ru,2,3,121,Hakeem Davenport,1,PC,lab
15015,4,WEDNESDAY,32,27,TI-2310,ru,2,4,121,Hakeem Davenport,1,PC,lab
15016,4,WEDNESDAY,32,27,TI-2310,ru,2,6,121,Hakeem Davenport,1,PC,lab
15017,4,WEDNESDAY,32,27,TI-2310,ru,2,7,121,Hakeem Davenport,1,PC,lab
15151,40,WEDNESDAY,32,27,TI-2310,ru,2,2,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
15152,40,WEDNESDAY,32,27,TI-2310,ru,2,5,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
15153,40,WEDNESDAY,32,27,TI-2310,ru,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
15082,5,WEDNESDAY,32,27,TI-2310,ru,1,1,122,Adrianna Zimmerman,1,PSA,lab
15083,5,WEDNESDAY,32,27,TI-2310,ru,1,4,122,Adrianna Zimmerman,1,PSA,lab
15179,1,WEDNESDAY,33,10,FI-231,fr,2,1,1,John Withcer,1,AM1,teorie
15180,1,WEDNESDAY,33,10,FI-231,fr,2,2,1,John Withcer,1,AM1,teorie
15181,1,WEDNESDAY,33,10,FI-231,fr,2,3,1,John Withcer,1,AM1,teorie
15182,1,WEDNESDAY,33,10,FI-231,fr,2,4,1,John Withcer,1,AM1,teorie
15183,1,WEDNESDAY,33,10,FI-231,fr,2,5,1,John Withcer,1,AM1,teorie
15184,1,WEDNESDAY,33,10,FI-231,fr,2,6,1,John Withcer,1,AM1,teorie
15185,1,WEDNESDAY,33,10,FI-231,fr,2,7,1,John Withcer,1,AM1,teorie
15214,1,WEDNESDAY,33,10,FI-231,fr,2,1,1,John Withcer,1,AM1,practica
15215,1,WEDNESDAY,33,10,FI-231,fr,2,2,1,John Withcer,1,AM1,practica
15216,1,WEDNESDAY,33,10,FI-231,fr,2,3,1,John Withcer,1,AM1,practica
15217,1,WEDNESDAY,33,10,FI-231,fr,2,4,1,John Withcer,1,AM1,practica
15218,1,WEDNESDAY,33,10,FI-231,fr,2,5,1,John Withcer,1,AM1,practica
15219,1,WEDNESDAY,33,10,FI-231,fr,2,6,1,John Withcer,1,AM1,practica
15220,1,WEDNESDAY,33,10,FI-231,fr,2,7,1,John Withcer,1,AM1,practica
15333,10,WEDNESDAY,33,10,FI-231,fr,1,1,10,Nathalie Chavez,1,Grafica inginerească,teorie
15334,10,WEDNESDAY,33,10,FI-231,fr,1,2,10,Nathalie Chavez,1,Grafica inginerească,teorie
